true;1689315200000;Fri Jul 14 2023 08:13:20 GMT+0200 (Mitteleuropäische Sommerzeit)
false;1689315773000;Fri Jul 14 2023 08:22:53 GMT+0200 (Mitteleuropäische Sommerzeit)
false;1689316224000;Fri Jul 14 2023 08:30:24 GMT+0200 (Mitteleuropäische Sommerzeit)
true;1689316373000;Fri Jul 14 2023 08:32:53 GMT+0200 (Mitteleuropäische Sommerzeit)
false;1689318318000;Fri Jul 14 2023 09:05:18 GMT+0200 (Mitteleuropäische Sommerzeit)
true;1689318871000;Fri Jul 14 2023 09:14:31 GMT+0200 (Mitteleuropäische Sommerzeit)
false;1689320572000;Fri Jul 14 2023 09:42:52 GMT+0200 (Mitteleuropäische Sommerzeit)
true;1689321558000;Fri Jul 14 2023 09:59:18 GMT+0200 (Mitteleuropäische Sommerzeit)
true;1689321598000;Fri Jul 14 2023 09:59:58 GMT+0200 (Mitteleuropäische Sommerzeit)
false;1689322971000;Fri Jul 14 2023 10:22:51 GMT+0200 (Mitteleuropäische Sommerzeit)
false;1689323183000;Fri Jul 14 2023 10:26:23 GMT+0200 (Mitteleuropäische Sommerzeit)
false;1689323424000;Fri Jul 14 2023 10:30:24 GMT+0200 (Mitteleuropäische Sommerzeit)
true;1689323571000;Fri Jul 14 2023 10:32:51 GMT+0200 (Mitteleuropäische Sommerzeit)
true;1689323632000;Fri Jul 14 2023 10:33:52 GMT+0200 (Mitteleuropäische Sommerzeit)
