true;1689228284000;Thu Jul 13 2023 08:04:44 GMT+0200 (Mitteleuropäische Sommerzeit)
false;1689229394000;Thu Jul 13 2023 08:23:14 GMT+0200 (Mitteleuropäische Sommerzeit)
false;1689229655000;Thu Jul 13 2023 08:27:35 GMT+0200 (Mitteleuropäische Sommerzeit)
false;1689229730000;Thu Jul 13 2023 08:28:50 GMT+0200 (Mitteleuropäische Sommerzeit)
true;1689235137000;Thu Jul 13 2023 09:58:57 GMT+0200 (Mitteleuropäische Sommerzeit)
true;1689235786000;Thu Jul 13 2023 10:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)
true;1689235892000;Thu Jul 13 2023 10:11:32 GMT+0200 (Mitteleuropäische Sommerzeit)
true;1689238589000;Thu Jul 13 2023 10:56:29 GMT+0200 (Mitteleuropäische Sommerzeit)
false;1689238991000;Thu Jul 13 2023 11:03:11 GMT+0200 (Mitteleuropäische Sommerzeit)
true;1689239630000;Thu Jul 13 2023 11:13:50 GMT+0200 (Mitteleuropäische Sommerzeit)
false;1689241391000;Thu Jul 13 2023 11:43:11 GMT+0200 (Mitteleuropäische Sommerzeit)
